xServ,sbytes,dbytes,rate,sload,dload,sinpkt,sjit,djit,stcpb,dtcpb,dmean,response_body_len,attack_cat
2,912,7296,34.969401,10937.09668,89095.375,75.031125,88.172562,3084.323031,1267996650,1261054789,608,3165,5
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,4
999,200,0,90909.0902,72727272,0,0.011,0,0,0,0,0,0,3
999,1612,354,32.984476,22522.57617,4811.853027,54.920333,3705.488034,112.028273,4273998316,1811560816,44,0,1
999,112,0,100000.0025,44800000,0,0.01,0,0,0,0,0,0,8
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,7
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,1
999,520,268,22.551812,5628.932129,2694.189697,70.017444,3669.137469,164.337734,2547097071,872353479,45,0,8
999,200,0,100000.0025,80000000,0,0.01,0,0,0,0,0,0,3
999,518,268,11.884238,2959.967529,1419.770264,131.186222,8056.039555,408.061531,2113383891,2874948126,45,0,8
9,1280,2056,30.156121,13486.9668,21264.37305,63.306911,3271.537283,129.72832,124440849,4027783734,206,0,4
999,180,0,333333.3215,239999984,0,0.003,0,0,0,0,0,0,5
999,132,164,2923.976572,514619.875,639376.1875,0.007,0,0,0,0,82,0,0
3,1210,1662,31.611324,6792.758789,9333.426758,64.774856,3266.894708,3893.593561,2754818448,991457712,76,0,5
999,200,0,90909.0902,72727272,0,0.011,0,0,0,0,0,0,3
7,114,0,250000.0006,114000000,0,0.004,0,0,0,0,0,0,6
999,360,0,111111.1072,160000000,0,0.009,0,0,0,0,0,0,8
999,200,0,90909.0902,72727272,0,0.011,0,0,0,0,0,0,2
999,200,0,200000.0051,160000000,0,0.005,0,0,0,0,0,0,3
999,112,0,100000.0025,44800000,0,0.01,0,0,0,0,0,0,8
2,816,268,16.662797,6531.816406,1990.648804,97.877,5942.490468,272.312781,1953637876,3085901325,45,0,7
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,3
999,1396,0,100000.0025,558400000,0,0.01,0,0,0,0,0,0,1
999,2974,33882,5445.766719,1308331.375,14913541,0.372064,21.275315,20.896664,1580901396,1588408842,678,0,0
999,200,0,29411.76419,23529412,0,0.034,0,0,0,0,0,0,3
5,41473,2220,19.248211,83447.92188,4383.459473,79.499777,5615.873074,182.02225,1982890398,3938248680,85,0,5
999,3624,5578,9151.414114,4664226,7140099.5,0.207241,11.408644,11.966688,2868997847,723915398,215,0,0
999,200,0,166666.6608,133333328,0,0.006,0,0,0,0,0,0,2
7,114,0,250000.0006,114000000,0,0.004,0,0,0,0,0,0,6
999,610,268,28.051489,8213.475586,3351.218018,58.289,4233.962621,180.418688,2094500483,2597715605,45,0,8
999,2048,2410,2701.659516,865854.3125,1022440.313,0.773261,89.352387,0,1608905757,3754581249,93,0,0
3,1206,1618,41.991902,8999.938477,12070.23047,48.762237,2740.426132,2930.007128,2649105577,588318664,74,0,5
999,200,0,142857.1409,114285712,0,0.007,0,0,0,0,0,0,2
999,2858,0,36.426047,46282.50781,0,27.452883,32.106723,0,0,0,0,0,5
999,110,0,142857.1409,62857140,0,0.007,0,0,0,0,0,0,8
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,2
999,200,0,500000.0013,400000000,0,0.002,0,0,0,0,0,0,2
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,7
999,200,0,250000.0006,200000000,0,0.004,0,0,0,0,0,0,3
7,114,0,142857.1409,65142856,0,0.007,0,0,0,0,0,0,6
999,568,320,1504.729138,732588.125,412725.7188,1.207667,1.697294,1.475025,0,0,80,0,0
999,180,0,90909.0902,65454544,0,0.011,0,0,0,0,0,0,2
999,200,0,111111.1072,88888888,0,0.009,0,0,0,0,0,0,5
999,588,354,16.28922,4062.723145,2376.309814,115.859,6597.300227,221.016,2670234689,1214540166,44,0,8
7,114,0,250000.0006,114000000,0,0.004,0,0,0,0,0,0,6
999,180,0,166666.6608,119999992,0,0.006,0,0,0,0,0,0,4
999,200,0,111111.1072,88888888,0,0.009,0,0,0,0,0,0,4
999,1612,354,32.462386,22166.08008,4735.689453,56.290111,3932.771988,115.176187,3142171823,1656046909,44,0,1
999,2438,20194,4826.678176,1190497,9874004,0.422676,25.823139,25.23917,2076781309,4226666843,505,0,0
999,628,268,70.176425,21183.92383,8383.743164,21.396556,1124.125261,63.745566,3472413741,3657482761,45,0,8
999,200,0,166666.6608,133333328,0,0.006,0,0,0,0,0,0,7
7,114,0,111111.1072,50666664,0,0.009,0,0,0,0,0,0,6
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,7
999,536,304,42.643405,19591.59766,11111.65332,45.669332,64.577707,53.741531,0,0,76,0,0
999,28122,936,48.895071,217485.2813,7056.855957,32.295743,3037.802038,78.392797,675203708,4059781402,52,0,1
9,1396,4700,45.925778,24306.82227,81796.22656,45.967889,3129.421607,3532.796116,273928195,3258563956,470,0,5
999,564,354,16.642405,3978.513672,2427.833252,113.498556,8647.721256,202.466281,2521580198,1964265774,44,0,7
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,4
999,200,0,250000.0006,200000000,0,0.004,0,0,0,0,0,0,3
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,2
999,180,0,333333.3215,239999984,0,0.003,0,0,0,0,0,0,5
999,168,0,166666.6608,112000000,0,0.006,0,0,0,0,0,0,7
999,180,0,333333.3215,239999984,0,0.003,0,0,0,0,0,0,7
999,1684,10168,30.604257,12352.27246,75851.17188,77.88969,8768.98374,7720.540442,1356783682,3503172212,565,0,0
7,114,0,111111.1072,50666664,0,0.009,0,0,0,0,0,0,6
7,114,0,333333.3215,152000000,0,0.003,0,0,0,0,0,0,6
7,114,0,250000.0006,114000000,0,0.004,0,0,0,0,0,0,6
3,664,682,40.053428,8484.361328,8721.198242,52.203,2949.051511,67.253969,299906700,194375196,57,0,1
999,200,0,111111.1072,88888888,0,0.009,0,0,0,0,0,0,4
3,1194,1612,27.372965,5805.614746,7837.580078,74.804432,3910.760366,4567.209383,593335590,1768402109,73,0,5
999,468,3316,45.527628,8089.540527,57221.03906,46.369889,3139.223728,95.336773,1684331019,3644042583,332,0,3
7,114,0,166666.6608,76000000,0,0.006,0,0,0,0,0,0,6
999,574,354,16.255141,3954.780273,2371.338135,116.202556,6240.054221,253.515406,1176581429,3451641977,44,0,1
7,114,0,333333.3215,152000000,0,0.003,0,0,0,0,0,0,6
999,168,0,250000.0006,168000000,0,0.004,0,0,0,0,0,0,7
999,4238,65392,1708.467921,388647.4063,6000046.5,1.207,80.990943,78.190416,1309193701,1309494282,860,0,0
999,180,0,0.179775,64.719048,0,5562.5045,7866.557,0,0,0,0,0,0
999,2688,0,19.546697,10007.90918,0,51.159535,55.640574,0,0,0,0,0,4
999,636,268,23.288563,7116.984863,2782.207031,69.905222,3603.310373,182.037594,1886642036,2795479677,45,0,8
999,200,0,111111.1072,88888888,0,0.009,0,0,0,0,0,0,2
999,200,0,90909.0902,72727272,0,0.011,0,0,0,0,0,0,2
999,2416,268,83.536605,96902.46094,9979.839844,18.626333,1080.594646,59.302426,4252231,4165621117,45,0,5
999,180,0,166666.6608,119999992,0,0.006,0,0,0,0,0,0,2
999,200,0,200000.0051,160000000,0,0.005,0,0,0,0,0,0,3
999,200,0,166666.6608,133333328,0,0.006,0,0,0,0,0,0,2
999,1540,1644,2349.757931,822557.6875,884648.25,0.9168,62.878811,1.424537,4140507143,2001475075,91,0,0
999,564,354,18.358174,4388.683594,2678.133789,102.103556,7032.259968,202.953984,316811644,1759984001,44,0,7
999,1280,0,20.607666,10551.125,0,48.525633,52.253805,0,0,0,0,0,5
999,568,312,1506.996702,733692.125,403013.9688,1.199333,1.690457,1.502838,0,0,78,0,0
999,2688,0,19.546697,10007.90918,0,51.159535,55.640574,0,0,0,0,0,1
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,4
999,200,0,200000.0051,160000000,0,0.005,0,0,0,0,0,0,4
999,610,268,28.181927,8251.667969,3366.800781,55.043889,3015.428754,122.100727,4280994070,2643936677,45,0,8
999,200,0,250000.0006,200000000,0,0.004,0,0,0,0,0,0,2
2,926,23166,142.483351,29325.66406,763814.375,20.972909,1154.253369,1061.350085,3832588857,1315057536,1053,0,5
5,48363,1942,91.160942,449582.0938,17635.49805,15.936981,1169.941306,41.120352,3001177616,2011696406,81,0,5
7,114,0,200000.0051,91200000,0,0.005,0,0,0,0,0,0,6
999,180,0,333333.3215,239999984,0,0.003,0,0,0,0,0,0,4
999,200,0,100000.0025,80000000,0,0.01,0,0,0,0,0,0,3
999,630,0,0.790367,284.532166,0,1265.234875,2435.79,0,0,0,0,0,0
999,200,0,111111.1072,88888888,0,0.009,0,0,0,0,0,0,2
7,114,0,111111.1072,50666664,0,0.009,0,0,0,0,0,0,6
999,168,0,111111.1072,74666664,0,0.009,0,0,0,0,0,0,7
7,114,0,333333.3215,152000000,0,0.003,0,0,0,0,0,0,6
999,200,0,500000.0013,400000000,0,0.002,0,0,0,0,0,0,3
999,200,0,90909.0902,72727272,0,0.011,0,0,0,0,0,0,3
7,114,0,111111.1072,50666664,0,0.009,0,0,0,0,0,0,6
999,490,354,28.496524,5913.866699,4157.140137,59.506778,3910.774501,138.017891,2905179663,3808967293,44,0,8
999,2974,33882,1188.346879,285497.2813,3254355.25,1.729745,99.110771,95.084337,569039848,580985136,678,0,0
5,4892,590,39.82546,62931.15234,7355.589355,44.424617,3013.871443,108.030922,3238257901,2224384646,59,0,5
999,360,0,0.299306,107.750275,0,3341.05825,7135.8145,0,0,0,0,0,0
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,5
999,1836,268,36.641402,32303.06055,4377.42627,36.39,1781.490464,90.83043,1525040593,4173670953,45,0,8
999,696,354,19.788795,5838.858398,2886.835938,93.160333,5599.117001,231.334984,541586408,436678879,44,0,8
5,9199,1596,53.266858,83768.64063,14365.47949,33.792121,1797.360268,49.432383,50977269,3900459377,80,0,5
999,200,0,250000.0006,200000000,0,0.004,0,0,0,0,0,0,3
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,7
999,200,0,250000.0006,200000000,0,0.004,0,0,0,0,0,0,3
999,168,0,125000.0003,84000000,0,0.008,0,0,0,0,0,0,7
999,168,0,111111.1072,74666664,0,0.009,0,0,0,0,0,0,7
7,264,0,200000.0051,211200000,0,0.005,0,0,0,0,0,0,0
999,254,0,250000.0006,254000000,0,0.004,0,0,0,0,0,0,8
999,104,0,333333.3215,138666656,0,0.003,0,0,0,0,0,0,0
999,2516,268,23.048237,27842.27148,2753.496094,65.168778,3580.068927,150.487172,1790221268,1361794474,45,0,0
999,524,0,166666.6608,349333312,0,0.006,0,0,0,0,0,0,8
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,4
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,3
2,2416,308476,70.860718,4739.405273,615299.375,84.973407,4002.976879,1923.690198,2507864534,1188416310,1307,0,9
999,5928,8010,319.989676,125478.9766,169341.7656,6.096508,726.539475,0,3348997441,3353449925,138,0,0
999,1012,268,47.827514,23237.79492,5713.793457,34.847444,1685.555946,78.069812,2500863847,3936362210,45,0,8
2,918,268,57.026632,25152.54688,6812.781738,25.675556,1408.530312,65.857352,2315893503,3889373691,45,0,7
999,200,0,200000.0051,160000000,0,0.005,0,0,0,0,0,0,4
999,91,0,125000.0003,46000000,0,0.008,0,0,0,0,0,0,1
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,1
999,120,0,76923.07779,36923076,0,0.013,0,0,0,0,0,0,8
999,2170,0,100000.0025,868000000,0,0.01,0,0,0,0,0,0,0
7,114,0,142857.1409,65142856,0,0.007,0,0,0,0,0,0,6
999,838,1126,25.14064,8932.321289,11665.25684,75.132889,3712.487731,130.268141,2480881322,2982386842,141,0,2
999,180,0,166666.6608,119999992,0,0.006,0,0,0,0,0,0,8
999,564,354,24.457686,5846.825684,3567.944824,77.230889,5579.823475,137.804703,3020499257,707249852,44,0,7
7,114,0,125000.0003,57000000,0,0.008,0,0,0,0,0,0,6
7,114,0,125000.0003,57000000,0,0.008,0,0,0,0,0,0,6
5,6768,1804,50.416243,63558.89844,16861.1582,38.725238,1903.48755,47.851344,2629489617,4226870149,90,0,5
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,3
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,3
7,114,0,111111.1072,50666664,0,0.009,0,0,0,0,0,0,6
999,2040,0,90909.0902,741818176,0,0.011,0,0,0,0,0,0,0
999,200,0,100000.0025,80000000,0,0.01,0,0,0,0,0,0,2
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,4
999,630,0,100000.0025,252000000,0,0.01,0,0,0,0,0,0,8
999,168,0,166666.6608,112000000,0,0.006,0,0,0,0,0,0,7
999,168,0,200000.0051,134400000,0,0.005,0,0,0,0,0,0,7
999,200,0,200000.0051,160000000,0,0.005,0,0,0,0,0,0,5
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,2
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,5
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,7
999,1818,2582,28.847253,5893.201172,8411.691406,77.148385,5816.234564,5457.899151,1369198345,1379674765,68,0,0
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,1
3,1192,1328,15.100325,5740.749512,6397.285645,138.313551,7297.604288,154.912891,712150849,2907882099,111,0,5
999,688,268,23.882269,7897.070312,2853.13501,69.786778,3584.179965,206.874656,4067580567,1612494340,45,0,8
2,510,354,39.292187,8487.112305,5732.036621,46.388,3237.156254,105.472469,2995224611,2227381266,44,0,1
999,200,0,142857.1409,114285712,0,0.007,0,0,0,0,0,0,2
999,784,764,22.806559,4919.459473,4797.824219,91.066925,5185.367913,112.589945,2858683502,2631620588,55,0,1
999,564,354,17.886001,4275.806152,2609.251953,98.984556,7130.347948,175.888266,3834106360,2073596903,44,0,7
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,4
999,200,0,142857.1409,114285712,0,0.007,0,0,0,0,0,0,2
7,114,0,100000.0025,45600000,0,0.01,0,0,0,0,0,0,6
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,7
7,264,0,500000.0013,528000000,0,0.002,0,0,0,0,0,0,0
999,200,0,90909.0902,72727272,0,0.011,0,0,0,0,0,0,3
999,1042,696,6.9933,2814.987305,1793.22937,4686.442656,489690.6958,17622.054,2841999482,1672501128,87,0,1
7,114,0,111111.1072,50666664,0,0.009,0,0,0,0,0,0,6
999,3024,0,21.700656,18749.36719,0,46.081555,57.727293,0,0,0,0,0,5
999,130,162,2904.162775,503388.2188,627299.1875,0.011,0,0,0,0,81,0,0
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,3
999,168,0,30303.03007,20363636,0,0.033,0,0,0,0,0,0,7
999,200,0,166666.6608,133333328,0,0.006,0,0,0,0,0,0,4
7,114,0,333333.3215,152000000,0,0.003,0,0,0,0,0,0,6
7,114,0,111111.1072,50666664,0,0.009,0,0,0,0,0,0,6
999,200,0,200000.0051,160000000,0,0.005,0,0,0,0,0,0,4
999,200,0,90909.0902,72727272,0,0.011,0,0,0,0,0,0,2
999,146,178,2669.039279,519572.9688,633452,0.011,0,0,0,0,89,0,0
999,324,182,19.385856,4311.414551,2124.689941,76.339503,3935.72148,189.409391,607219865,4254885326,46,0,8
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,2
999,450,0,0.689459,248.205078,0,1450.4135,2746.9375,0,0,0,0,0,0
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,5
999,11002,9292,35.319258,35741.42578,30153.50586,55.967883,2904.654272,72.642797,3528704295,2757902157,221,0,5
999,130,162,3243.243242,562162.1875,700540.5625,0.005,0,0,0,0,81,0,0
999,200,0,166666.6608,133333328,0,0.006,0,0,0,0,0,0,3
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,5
999,200,0,166666.6608,133333328,0,0.006,0,0,0,0,0,0,2
2,2448,39610,71.176681,24081.01172,398692.9375,40.669738,2004.308302,1584.887251,1255737350,3135061536,1100,109,5
999,200,0,100000.0025,80000000,0,0.01,0,0,0,0,0,0,3
999,200,0,250000.0006,200000000,0,0.004,0,0,0,0,0,0,3
999,200,0,200000.0051,160000000,0,0.005,0,0,0,0,0,0,2
3,364,13870,36.251816,4022.375488,163971.6875,90.635859,6408.543067,4561.576493,1974589698,311423947,867,0,5
999,200,0,250000.0006,200000000,0,0.004,0,0,0,0,0,0,2
7,114,0,250000.0006,114000000,0,0.004,0,0,0,0,0,0,6
7,114,0,125000.0003,57000000,0,0.008,0,0,0,0,0,0,6
999,1040,0,38.794669,16138.58203,0,25.776736,29.430768,0,0,0,0,0,4
6,966,13970,52.74155,8241.147461,120941.9844,46.902,2193.575156,1812.249986,2797611351,4257678869,499,0,5
2,772,1262,16.146714,4725.038574,7723.228027,130.745556,7363.558218,266.081906,1250883238,2851771022,126,181,4
7,114,0,125000.0003,57000000,0,0.008,0,0,0,0,0,0,6
999,1064,0,200000.0051,851200000,0,0.005,0,0,0,0,0,0,1
999,200,0,90909.0902,72727272,0,0.011,0,0,0,0,0,0,3
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,4
7,114,0,100000.0025,45600000,0,0.01,0,0,0,0,0,0,6
999,406,0,100000.0025,162400000,0,0.01,0,0,0,0,0,0,8
5,36798,2126,27.812129,119424.4531,6767.89502,56.023743,3894.739515,123.632828,558443434,1781864923,89,0,5
5,308919,3296,243.226163,1962996.25,20638.33789,4.995924,606.286254,35.574094,37144313,2847193607,61,0,5
2,1474,268,81.053477,57364.24609,9683.188477,20.562556,1064.846721,66.232602,1545257395,4158580161,45,0,5
999,200,0,100000.0025,80000000,0,0.01,0,0,0,0,0,0,2
999,200,0,200000.0051,160000000,0,0.005,0,0,0,0,0,0,2
999,1490,818,9.12228,4747.060547,2561.188721,205.661994,12413.98297,391.904562,639103676,1183410137,82,0,1
7,114,0,111111.1072,50666664,0,0.009,0,0,0,0,0,0,6
999,146,178,2793.296014,543761.625,662942.25,0.01,0,0,0,0,89,0,0
7,114,0,100000.0025,45600000,0,0.01,0,0,0,0,0,0,6
999,180,0,333333.3215,239999984,0,0.003,0,0,0,0,0,0,1
999,1064,0,100000.0025,425600000,0,0.01,0,0,0,0,0,0,1
5,19743,1794,66.492174,185336.6563,16567.43164,25.065606,1508.907486,45.465906,1908300591,713472840,82,0,4
999,17266,354,29.632068,144016.2344,2721.760254,45.93316,3338.618971,186.814672,151484886,424004942,44,0,1
2,808,354,31.166982,10677.44141,4546.712891,58.015333,3867.226686,106.415508,1809174047,2477304684,44,0,7
999,200,0,142857.1409,114285712,0,0.007,0,0,0,0,0,0,3
2,1988,263696,119.982402,7710.736328,1045107.438,54.287245,2700.060844,1144.644601,1224600597,3064456751,1293,127488,9
2,784,1568,63.448462,21079.81836,40965.3125,29.770444,1462.836355,53.729309,3993315093,3988151694,196,366,4
999,794,268,43.965577,16765.54102,5252.420898,33.665889,1672.520175,82.199687,1112244306,2468584834,45,0,8
999,180,0,0.102756,36.991985,0,9731.837,13762.884,0,0,0,0,0,0
999,918,642,29.349868,7487.477539,5122.095215,61.268132,3894.484567,110.715531,4215722706,307775236,54,0,1
2,510,354,37.971857,8201.920898,5539.423828,48.320667,3287.501576,101.930977,3312631074,4118570878,44,0,1
999,308,0,500000.0013,616000000,0,0.002,0,0,0,0,0,0,8
7,114,0,333333.3215,152000000,0,0.003,0,0,0,0,0,0,6
999,738,354,20.387262,6380.013672,2974.141602,88.893111,4899.931215,219.430766,2847876758,3176499143,44,0,1
999,200,0,100000.0025,80000000,0,0.01,0,0,0,0,0,0,3
999,200,0,500000.0013,400000000,0,0.002,0,0,0,0,0,0,7
7,114,0,125000.0003,57000000,0,0.008,0,0,0,0,0,0,6
999,200,0,200000.0051,160000000,0,0.005,0,0,0,0,0,0,1
999,200,0,166666.6608,133333328,0,0.006,0,0,0,0,0,0,3
999,200,0,100000.0025,80000000,0,0.01,0,0,0,0,0,0,2
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,4
999,208,0,333333.3215,277333312,0,0.003,0,0,0,0,0,0,8
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,4
7,114,0,111111.1072,50666664,0,0.009,0,0,0,0,0,0,6
999,168,0,111111.1072,74666664,0,0.009,0,0,0,0,0,0,7
999,1024,3010,55.206355,12214.80078,35874.66797,37.293235,1819.28642,44.441703,634022743,3256018024,167,0,5
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,2
999,994,786,9.720089,3377.036621,2621.646729,196.406727,11135.71585,414.798719,2953195004,1746358761,79,0,1
999,200,0,90909.0902,72727272,0,0.011,0,0,0,0,0,0,3
999,168,0,125000.0003,84000000,0,0.008,0,0,0,0,0,0,7
999,200,0,200000.0051,160000000,0,0.005,0,0,0,0,0,0,2
7,114,0,111111.1072,50666664,0,0.009,0,0,0,0,0,0,6
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,4
999,200,0,111111.1072,88888888,0,0.009,0,0,0,0,0,0,1
999,590,268,81.095548,22966.25977,9688.214844,18.884444,1002.929702,57.510012,3021751718,170028938,45,0,8
7,114,0,333333.3215,152000000,0,0.003,0,0,0,0,0,0,6
999,200,0,166666.6608,133333328,0,0.006,0,0,0,0,0,0,2
7,114,0,125000.0003,57000000,0,0.008,0,0,0,0,0,0,6
999,908,354,33.232724,12792.64356,4848.067871,52.952333,3465.585419,116.265453,1482271930,64010922,44,0,8
999,2974,33374,674.257302,161988.5781,1818798.625,3.054702,196.092861,191.715348,3904695962,3900834602,667,0,0
999,156,0,111111.1072,69333328,0,0.009,0,0,0,0,0,0,5
999,180,0,333333.3215,239999984,0,0.003,0,0,0,0,0,0,4
999,182,0,111111.1072,80888888,0,0.009,0,0,0,0,0,0,8
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,4
2,824,1746,30.211965,10549.30762,21724.17969,62.521222,3115.025664,121.10393,4199158051,1445257274,218,463,5
2,926,268,75.474356,33570.99219,9016.669922,20.335222,1083.21533,62.373922,4104722690,2379684936,45,0,5
999,200,0,90909.0902,72727272,0,0.011,0,0,0,0,0,0,2
999,200,0,83333.33039,66666664,0,0.012,0,0,0,0,0,0,3
999,2854,31458,1291.003297,310062.9063,3420797.75,1.593156,0,86.237558,3190479557,1041150976,655,0,0
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,4
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,5
7,114,0,1000000.003,456000000,0,0.001,0,0,0,0,0,0,6
999,350,0,28571.42781,40000000,0,0.035,0,0,0,0,0,0,8
7,114,0,125000.0003,57000000,0,0.008,0,0,0,0,0,0,6
999,1012,4986,54.635771,11293.36133,55958.84375,39.836,1880.579112,1819.033736,1772392267,1624369761,249,0,5
999,796,182,19.637247,9954.298828,1956.583862,80.022859,4256.693459,222.793797,2769274432,1972089342,46,0,8
999,146,178,2737.226368,532846.75,649635.0625,0.012,0,0,0,0,89,0,0
999,2516,354,11.60377,12368.25391,1692.7854,157.703444,8764.724091,346.639313,783227300,772078300,44,0,0
999,1144,716,26.191687,11568.4541,6914.605469,65.835271,3348.122452,127.528531,2276955101,1415254355,90,0,1
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,5
2,758,268,61.190272,22289.57617,7310.197754,27.237444,1310.884821,73.625945,3721333729,2824263148,45,0,7
999,200,0,1000000.003,800000000,0,0.001,0,0,0,0,0,0,4
7,264,0,90909.0902,96000000,0,0.011,0,0,0,0,0,0,0
7,114,0,100000.0025,45600000,0,0.01,0,0,0,0,0,0,6
999,196,0,100000.0025,78400000,0,0.01,0,0,0,0,0,0,8
999,392,0,90909.0902,142545456,0,0.011,0,0,0,0,0,0,8
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,4
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,4
999,200,0,200000.0051,160000000,0,0.005,0,0,0,0,0,0,2
999,180,0,333333.3215,239999984,0,0.003,0,0,0,0,0,0,5
999,1580,10168,28.832141,11524.90234,76387.28125,91.406362,9524.908789,7674.627183,976522664,977551852,565,0,0
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,1
999,104,0,1000000.003,416000000,0,0.001,0,0,0,0,0,0,1
999,1012,268,71.061082,34526.21094,8489.430664,21.121556,1082.934591,63.366922,1332344218,345560974,45,0,8
2,1020,354,15.840389,6843.04834,2310.833252,110.680778,7053.619695,204.961,838851526,1988285362,44,0,7
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,4
999,200,0,500000.0013,400000000,0,0.002,0,0,0,0,0,0,4
999,200,0,111111.1072,88888888,0,0.009,0,0,0,0,0,0,4
5,233633,2650,142.51773,1118152,12459.77832,8.616327,862.788258,43.82223,4249741392,2914974726,60,0,5
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,3
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,4
999,490,354,17.623612,3657.417725,2570.973877,100.966778,6548.810739,191.484938,4066159036,2481281086,44,0,8
