,dst_host_count,flag_S3,dst_host_srv_count,hot,same_srv_rate,Protocol_type_tcp,dst_host_same_src_port_rate,dst_host_rerror_rate,count,dst_host_serror_rate,srv_count,Protocol_type_icmp,label
6003,0.011764706,0,0.090196078,0,1,0,1,0,0.001956947,0,0.099804305,1,6
6004,0.97254902,0,0.815686275,0,1,0,0.84,0,0.003913894,0,0.003913894,0,6
6005,0.011764706,0,0.278431373,0,1,0,1,0,0.001956947,0,0.080234834,1,6
6006,0.003921569,0,1,0,1,0,1,0,0.001956947,0,0.090019569,1,6
6007,0.015686275,0,0.329411765,0,1,0,1,0,0.001956947,0,0.04109589,1,6
6008,0.015686275,0,0.768627451,0,1,0,1,0,0.001956947,0,0.076320939,1,6
6009,0.011764706,0,1,0,1,0,1,0,0.001956947,0,0.095890411,1,6
6010,0.015686275,0,0.329411765,0,1,0,1,0,0.001956947,0,0.033268102,1,6
6011,0.007843137,0,0.901960784,0,1,0,1,0,0.001956947,0,0.058708415,1,6
6012,0.015686275,0,0.721568627,0,1,0,1,0,0.001956947,0,0.003913894,1,6
6013,0.011764706,0,0.749019608,0,1,0,1,0,0.001956947,0,0.095890411,1,6
6014,0.925490196,0,0.007843137,0,1,1,0.97,0,0.001956947,0.97,0.001956947,0,6
6015,0.011764706,0,0.890196078,0,1,0,1,0,0.001956947,0,0.031311155,1,6
6016,0.015686275,0,0.141176471,0,1,0,1,0,0.001956947,0,0.001956947,1,6
6017,0.003921569,0,0.741176471,0,1,0,1,0,0.001956947,0,0.062622309,1,6
6018,1,0,0.003921569,0,1,1,1,0,0.001956947,1,0.001956947,0,6
6019,0.011764706,0,0.160784314,0,1,0,1,0,0.001956947,0,0.017612524,1,6
6020,0.521568627,0,0.003921569,0,1,1,0.94,0,0.001956947,0.94,0.001956947,0,6
6021,0.109803922,0,0.109803922,0,1,0,1,0,0.003913894,0,0.003913894,0,6
6022,0.007843137,0,0.447058824,0,1,0,1,0,0.001956947,0,0.050880626,1,6
6023,0.17254902,0,0.003921569,0,1,1,0.82,0,0.001956947,0.82,0.001956947,0,6
6024,0.003921569,0,0.615686275,0,1,0,1,0,0.001956947,0,0.076320939,1,6
6025,0.003921569,0,0.474509804,0,1,0,1,0,0.001956947,0,0.043052838,1,6
6026,0.933333333,0,0.003921569,0,1,1,0.97,0,0.001956947,0.97,0.001956947,0,6
6027,0.011764706,0,0.058823529,0,1,0,1,0,0.001956947,0,0.011741683,1,6
6028,0.015686275,0,1,0,1,0,1,0,0.001956947,0,0.101761252,1,6
6029,0.015686275,0,0.517647059,0,1,0,1,0,0.001956947,0,0.058708415,1,6
6030,0.070588235,0,0.070588235,0,1,0,1,0,0.003913894,0,0.003913894,0,6
6031,0.007843137,0,0.870588235,0,1,0,1,0,0.001956947,0,0.064579256,1,6
6032,0.870588235,0,0.745098039,0,1,0,0.86,0,0.003913894,0,0.003913894,0,6
6033,0.003921569,0,0.160784314,0,1,0,1,0,0.001956947,0,0.04109589,1,6
6034,0.674509804,0,0.003921569,0,1,1,0.95,0,0.001956947,0.95,0.001956947,0,6
6035,0.478431373,0,0.003921569,0,1,1,0.93,0,0.001956947,0.93,0.001956947,0,6
6036,0.015686275,0,0.164705882,0,1,0,1,0,0.001956947,0,0.039138943,1,6
6037,0.011764706,0,0.105882353,0,1,0,1,0,0.001956947,0,0.097847358,1,6
6038,0.007843137,0,0.243137255,0,1,0,1,0,0.001956947,0,0.074363992,1,6
6039,0.011764706,0,0.607843137,0,1,0,1,0,0.001956947,0,0.086105675,1,6
6040,0.568627451,0,0.003921569,0,0,1,0.94,0,1,0.94,0.001956947,0,6
6041,0.011764706,0,0.419607843,0,1,0,1,0,0.001956947,0,0.064579256,1,6
6042,0.952941176,0,0.796078431,0,1,0,0.84,0,0.001956947,0,0.001956947,0,6
6043,0.007843137,0,0.4,0,1,0,1,0,0.001956947,0,0.068493151,1,6
6044,0.847058824,0,0.721568627,0,1,0,0.85,0,0.003913894,0,0.003913894,0,6
6045,0.007843137,0,0.258823529,0,1,0,1,0,0.001956947,0,0.039138943,1,6
6046,0.007843137,0,0.447058824,0,1,0,1,0,0.001956947,0,0.058708415,1,6
6047,0.011764706,0,0.309803922,0,1,0,1,0,0.001956947,0,0.02739726,1,6
6048,0.011764706,0,0.68627451,0,1,0,1,0,0.001956947,0,0.078277886,1,6
6049,0.015686275,0,0.31372549,0,1,0,1,0,0.001956947,0,0.02739726,1,6
6050,0.423529412,0,0.003921569,0,1,1,0.93,0,0.001956947,0.93,0.001956947,0,6
6051,0.450980392,0,0.388235294,0,1,0,0.86,0,0.001956947,0,0.001956947,0,6
6052,0.262745098,0,0.003921569,0,1,1,0.88,0,0.001956947,0.88,0.001956947,0,6
6053,0.019607843,0,0.019607843,0,1,0,1,0,0.001956947,0,0.001956947,0,6
6054,0.490196078,0,0.003921569,0,1,1,0.94,0,0.001956947,0.94,0.001956947,0,6
6055,0.141176471,0,0.023529412,0,1,0,0.17,0,0.003913894,0,0.003913894,0,6
6056,0.003921569,0,0.584313725,0,1,0,1,0,0.001956947,0,0.017612524,1,6
6057,0.015686275,0,0.235294118,0,1,0,1,0,0.001956947,0,0.046966732,1,6
6058,0.505882353,0,0.074509804,0,1,0,0.15,0,0.003913894,0,0.003913894,0,6
6059,0.011764706,0,0.701960784,0,1,0,1,0,0.001956947,0,0.062622309,1,6
6060,0.007843137,0,0.729411765,0,1,0,1,0,0.001956947,0,0.025440313,1,6
6061,0.007843137,0,0.4,0,1,0,1,0,0.001956947,0,0.072407045,1,6
6062,0.015686275,0,0.250980392,0,1,0,1,0,0.001956947,0,0.01369863,1,6
6063,1,0,0.003921569,0,1,1,1,0,0.001956947,1,0.001956947,0,6
6064,0.858823529,0,0.733333333,0,1,0,0.85,0,0.001956947,0,0.001956947,0,6
6065,0.301960784,0,0.270588235,0,1,0,0.9,0,0.001956947,0,0.001956947,0,6
6066,0.003921569,0,0.568627451,0,1,0,1,0,0.001956947,0,0.039138943,1,6
6067,0.015686275,0,0.454901961,0,1,0,1,0,0.001956947,0,0.074363992,1,6
6068,0.007843137,0,0.71372549,0,1,0,1,0,0.001956947,0,0.035225049,1,6
6069,0.015686275,0,0.62745098,0,1,0,1,0,0.001956947,0,0.070450098,1,6
6070,0.015686275,0,0.596078431,0,1,0,1,0,0.001956947,0,0.066536204,1,6
6071,0.384313725,0,0.321568627,0,1,0,0.84,0,0.003913894,0,0.003913894,0,6
6072,0.015686275,0,0.533333333,0,1,0,1,0,0.001956947,0,0.062622309,1,6
6073,0.933333333,0,0.776470588,0,1,0,0.83,0,0.003913894,0,0.003913894,0,6
6074,0.015686275,0,0.62745098,0,1,0,1,0,0.001956947,0,0.060665362,1,6
6075,0.768627451,0,0.643137255,0,1,0,0.84,0,0.003913894,0,0.003913894,0,6
6076,0.941176471,0,0.003921569,0,1,1,0.97,0,0.001956947,0.97,0.001956947,0,6
6077,0.91372549,0,0.003921569,0,1,1,0.97,0,0.001956947,0.97,0.001956947,0,6
6078,0.015686275,0,0.470588235,0,1,0,1,0,0.001956947,0,0.043052838,1,6
6079,0.003921569,0,0.929411765,0,1,0,1,0,0.001956947,0,0.062622309,1,6
6080,0.011764706,0,0.341176471,0,1,0,1,0,0.001956947,0,0.039138943,1,6
6081,0.737254902,0,0.003921569,0,1,1,0.96,0,0.001956947,0.96,0.001956947,0,6
6082,0.003921569,0,0.317647059,0,1,0,1,0,0.001956947,0,0.005870841,1,6
6083,0.011764706,0,0.239215686,0,1,0,1,0,0.001956947,0,0.097847358,1,6
6084,0.011764706,0,0.623529412,0,1,0,1,0,0.001956947,0,0.04109589,1,6
6085,0.015686275,0,0.282352941,0,1,0,1,0,0.001956947,0,0.021526419,1,6
6086,0.639215686,0,0.003921569,0,1,1,0.95,0,0.001956947,0.95,0.001956947,0,6
6087,0.003921569,0,0.239215686,0,1,0,1,0,0.001956947,0,0.086105675,1,6
6088,0.003921569,0,0.301960784,0,1,0,1,0,0.001956947,0,0.093933464,1,6
6089,0.007843137,0,0.070588235,0,1,0,1,0,0.001956947,0,0.005870841,1,6
6090,0.905882353,0,0.749019608,0,1,0,0.83,0,0.001956947,0,0.001956947,0,6
6091,0.51372549,0,0.003921569,0,1,1,0.94,0,0.001956947,0.94,0.001956947,0,6
6092,0.011764706,0,0.074509804,0,1,0,1,0,0.001956947,0,0.009784736,1,6
6093,0.749019608,0,0.003921569,0,1,1,0.96,0,0.001956947,0.96,0.001956947,0,6
6094,0.760784314,0,0.003921569,0,1,1,0.96,0,0.001956947,0.96,0.001956947,0,6
6095,0.545098039,0,0.450980392,0,1,0,0.83,0,0.001956947,0,0.001956947,0,6
6096,0.003921569,0,1,0,1,0,1,0,0.001956947,0,0.088062622,1,6
6097,0.003921569,0,0.160784314,0,1,0,1,0,0.001956947,0,0.076320939,1,6
6098,0.721568627,0,0.596078431,0,1,0,0.83,0,0.003913894,0,0.003913894,0,6
6099,0.243137255,0,0.211764706,0,1,0,0.87,0,0.003913894,0,0.003913894,0,6
6100,0.007843137,0,0.745098039,0,1,0,1,0,0.001956947,0,0.01369863,1,6
6101,0.003921569,0,0.31372549,0,1,0,1,0,0.001956947,0,0.019569472,1,6
6102,0.003921569,0,0.552941176,0,1,0,1,0,0.001956947,0,0.04109589,1,6
6103,0.635294118,0,0.003921569,0,1,1,0.95,0,0.001956947,0.95,0.001956947,0,6
6104,0.003921569,0,0.333333333,0,1,0,1,0,0.001956947,0,0.035225049,1,6
6105,0.015686275,0,0.643137255,0,1,0,1,0,0.001956947,0,0.066536204,1,6
6106,0.482352941,0,0.419607843,0,1,0,0.87,0,0.001956947,0,0.001956947,0,6
6107,0.494117647,0,0.003921569,0,1,1,0.94,0,0.001956947,0.94,0.001956947,0,6
6108,0.356862745,0,0.003921569,0,1,1,0.91,0,0.001956947,0.91,0.001956947,0,6
6109,0.011764706,0,0.623529412,0,1,0,1,0,0.001956947,0,0.070450098,1,6
6110,0.011764706,0,0.749019608,0,1,0,1,0,0.001956947,0,0.084148728,1,6
6111,0.011764706,0,1,0,1,0,1,0,0.001956947,0,0.011741683,1,6
6112,0.007843137,0,1,0,1,0,1,0,0.001956947,0,0.02739726,1,6
6113,0.003921569,0,1,0,1,0,1,0,0.001956947,0,0.076320939,1,6
6114,0.788235294,0,0.662745098,0,1,0,0.84,0,0.001956947,0,0.001956947,0,6
6115,0.011764706,0,0.043137255,0,1,0,1,0,0.001956947,0,0.093933464,1,6
6116,0.003921569,0,0.239215686,0,1,0,1,0,0.001956947,0,0.029354207,1,6
6117,0.007843137,0,0.415686275,0,1,0,1,0,0.001956947,0,0.054794521,1,6
6118,0.007843137,0,0.682352941,0,1,0,1,0,0.001956947,0,0.023483366,1,6
6119,0.015686275,0,0.596078431,0,1,0,1,0,0.001956947,0,0.060665362,1,6
6120,0.003921569,0,0.694117647,0,1,0,1,0,0.001956947,0,0.025440313,1,6
6121,0.011764706,0,0.450980392,0,1,0,1,0,0.001956947,0,0.060665362,1,6
6122,0.015686275,0,0.784313725,0,1,0,1,0,0.001956947,0,0.088062622,1,6
6123,0.898039216,0,0.152941176,0,1,0,0.17,0,0.003913894,0,0.003913894,0,6
6124,0.011764706,0,0.890196078,0,1,0,1,0,0.001956947,0,0.009784736,1,6
6125,0.690196078,0,0.101960784,0,1,0,0.15,0,0.003913894,0,0.003913894,0,6
6126,0.921568627,0,0.003921569,0,1,1,0.97,0,0.001956947,0.97,0.001956947,0,6
6127,0.498039216,0,0.066666667,0,1,0,0.13,0,0.001956947,0,0.001956947,0,6
6128,0.168627451,0,0.003921569,0,1,1,0.81,0,0.001956947,0.81,0.001956947,0,6
6129,0.015686275,0,1,0,1,0,1,0,0.001956947,0,0.019569472,1,6
6130,1,0,0.007843137,0,1,1,0.56,0.56,0.003913894,0,0.003913894,0,7
6131,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6132,1,0,0.003921569,0,1,1,0.7,0.69,0.001956947,0,0.001956947,0,7
6133,1,0,0.003921569,0,0,1,1,1,0.626223092,0,0.001956947,0,7
6134,1,0,0.003921569,0,0.5,1,1,1,0.003913894,0,0.001956947,0,7
6135,0.701960784,0,0.003921569,0,1,1,0.33,0.33,0.001956947,0,0.001956947,0,7
6136,1,0,0.003921569,0.012987013,0.01,1,0.78,0.27,0.389432485,0.51,0.001956947,0,7
6137,1,0,0.003921569,0,0.5,1,0.42,0.42,0.003913894,0.11,0.001956947,0,7
6138,0.258823529,0,0.003921569,0,1,1,0.27,0.27,0.001956947,0.09,0.001956947,0,7
6139,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6140,0.921568627,0,0.007843137,0,0.03,1,0.28,0.49,0.127201566,0.01,0.003913894,0,7
6141,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6142,1,0,0.003921569,0,0,1,1,1,0.716242661,0,0.001956947,0,7
6143,1,0,0.003921569,0,0.5,1,0.67,0.67,0.003913894,0,0.001956947,0,7
6144,0.207843137,0,0.003921569,0,1,1,0.09,0.09,0.001956947,0.11,0.001956947,0,7
6145,0.815686275,0,0.003921569,0,1,1,0.77,0.63,0.001956947,0.03,0.001956947,0,7
6146,1,0,0.003921569,0,1,1,1,1,0.001956947,0,0.001956947,0,7
6147,1,0,0.007843137,0,0.03,1,0.25,0.85,0.123287671,0,0.003913894,0,7
6148,1,0,0.003921569,0,0.5,1,0.23,0.24,0.003913894,0,0.001956947,0,7
6149,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6150,1,0,0.003921569,0,1,1,0.88,0.88,0.001956947,0,0.001956947,0,7
6151,1,0,0.011764706,0,0.04,1,0.28,0.06,0.140900196,0.22,0.005870841,0,7
6152,0.305882353,0,0.007843137,0,1,1,0.08,0.08,0.001956947,0,0.001956947,0,7
6153,1,0,0.003921569,0,1,1,0.47,0.47,0.001956947,0,0.001956947,0,7
6154,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6155,1,0,0.003921569,0,1,1,0.49,0.49,0.001956947,0,0.001956947,0,7
6156,1,0,0.003921569,0,0.5,1,0.64,0.64,0.003913894,0,0.001956947,0,7
6157,0.847058824,0,0.007843137,0,1,1,0.44,0.44,0.003913894,0,0.003913894,0,7
6158,1,0,0.003921569,0,1,1,1,1,0.001956947,0,0.001956947,0,7
6159,1,0,0.007843137,0,0.01,1,0.87,0.32,0.43444227,0.55,0.003913894,0,7
6160,1,0,0.007843137,0,1,1,0.73,0.73,0.003913894,0,0.003913894,0,7
6161,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6162,0.192156863,0,0.003921569,0,1,1,0.02,0.02,0.001956947,0.12,0.001956947,0,7
6163,1,0,0.007843137,0,0.01,1,0.82,0.29,0.40704501,0.53,0.003913894,0,7
6164,1,0,0.003921569,0,1,1,0.4,0.4,0.001956947,0,0.001956947,0,7
6165,1,0,0.007843137,0,1,1,0.61,0.61,0.003913894,0,0.003913894,0,7
6166,0.521568627,0,0.003921569,0,1,1,0.1,0.1,0.001956947,0,0.001956947,0,7
6167,1,0,0.007843137,0,1,1,0.01,0.84,0.003913894,0,0.003913894,0,7
6168,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6169,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6170,1,0,0.003921569,0,1,1,1,0.99,0.001956947,0,0.001956947,0,7
6171,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6172,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6173,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6174,1,0,0.007843137,0,0.01,1,1,1,0.655577299,0,0.003913894,0,7
6175,1,0,0.003921569,0,1,1,1,1,0.001956947,0,0.001956947,0,7
6176,0.88627451,0,0.007843137,0,0.04,1,0.25,0.46,0.109589041,0.01,0.003913894,0,7
6177,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6178,1,0,0.003921569,0,0.5,1,1,0.95,0.003913894,0.05,0.001956947,0,7
6179,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6180,1,0,0.003921569,0,1,1,0.48,0.49,0.001956947,0,0.001956947,0,7
6181,1,0,0.003921569,0,0,1,1,1,0.69667319,0,0.001956947,0,7
6182,1,0,0.003921569,0,1,1,0.17,0.17,0.001956947,0,0.001956947,0,7
6183,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6184,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6185,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6186,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6187,0.68627451,0,0.003921569,0,1,1,0.73,0.63,0.001956947,0.03,0.001956947,0,7
6188,1,0,0.003921569,0,1,1,0.76,0.76,0.001956947,0,0.001956947,0,7
6189,1,0,0.003921569,0,0.5,1,0.19,0.2,0.003913894,0,0.001956947,0,7
6190,1,0,0.003921569,0,0.33,1,0.66,0.66,0.005870841,0,0.001956947,0,7
6191,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6192,1,0,0.003921569,0,1,1,1,1,0.001956947,0,0.001956947,0,7
6193,1,0,0.003921569,0,1,1,1,1,0.001956947,0,0.001956947,0,7
6194,1,0,0.003921569,0,1,1,1,1,0.001956947,0,0.001956947,0,7
6195,0.737254902,0,0.007843137,0,0.11,1,0.1,0.36,0.035225049,0.01,0.003913894,0,7
6196,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6197,1,0,0.003921569,0,1,1,0.62,0.62,0.001956947,0,0.001956947,0,7
6198,0.768627451,0,0.003921569,0,1,1,0.5,0.49,0.001956947,0,0.001956947,0,7
6199,0.725490196,0,0.003921569,0,1,1,0.09,0.1,0.001956947,0,0.001956947,0,7
6200,0.537254902,0,0.003921569,0,1,1,0.28,0.28,0.001956947,0,0.001956947,0,7
6201,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6202,0.494117647,0,0.003921569,0,1,1,0.22,0.21,0.001956947,0,0.001956947,0,7
6203,1,0,0.007843137,0,0.01,1,1,1,0.632093933,0,0.003913894,0,7
6204,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6205,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6206,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6207,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6208,1,0,0.003921569,0,0.5,1,0.5,0.51,0.003913894,0.02,0.001956947,0,7
6209,1,0,0.003921569,0,1,1,1,1,0.001956947,0,0.001956947,0,7
6210,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6211,0.996078431,0,0.003921569,0,0.5,1,0.1,0.11,0.003913894,0,0.001956947,0,7
6212,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6213,1,0,0.003921569,0,1,1,0.79,0.79,0.001956947,0,0.001956947,0,7
6214,0.725490196,0,0.003921569,0,1,1,0.74,0.63,0.001956947,0.03,0.001956947,0,7
6215,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6216,0.415686275,0,0.003921569,0,1,1,0.08,0.07,0.001956947,0,0.001956947,0,7
6217,1,0,0.003921569,0,1,1,1,1,0.001956947,0,0.001956947,0,7
6218,1,0,0.003921569,0,0.5,1,0.36,0.36,0.003913894,0,0.001956947,0,7
6219,1,0,0.003921569,0,1,1,0.44,0.45,0.001956947,0,0.001956947,0,7
6220,1,0,0.003921569,0,1,1,1,1,0.001956947,0,0.001956947,0,7
6221,1,0,0.003921569,0,1,1,0.58,0.58,0.001956947,0,0.001956947,0,7
6222,1,0,0.007843137,0,1,1,0.96,0.96,0.003913894,0,0.003913894,0,7
6223,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6224,0.529411765,0,0.003921569,0,1,1,0.64,0.63,0.001956947,0.04,0.001956947,0,7
6225,1,0,0.003921569,0,1,1,0.49,0.49,0.001956947,0.04,0.001956947,0,7
6226,1,0,0.011764706,0,0.02,1,0.51,0.14,0.254403131,0.37,0.005870841,0,7
6227,0.776470588,0,0.003921569,0,1,1,0.51,0.5,0.001956947,0,0.001956947,0,7
6228,1,0,0.003921569,0,1,1,0.24,0.25,0.001956947,0,0.001956947,0,7
6229,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6230,0.333333333,0,0.003921569,0,1,1,0.44,0.41,0.001956947,0.07,0.001956947,0,7
6231,1,0,0.003921569,0,0.5,1,0.07,0.07,0.003913894,0.46,0.001956947,0,7
6232,1,0,0.003921569,0,0.5,1,0.9,0.9,0.003913894,0,0.001956947,0,7
6233,1,0,0.007843137,0,1,1,0.69,0.69,0.003913894,0,0.003913894,0,7
6234,1,0,0.003921569,0,1,1,0.73,0.73,0.001956947,0,0.001956947,0,7
6235,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6236,1,0,0.007843137,0,1,1,0.56,0.56,0.003913894,0,0.003913894,0,7
6237,1,0,0.003921569,0,1,1,0.38,0.38,0.001956947,0,0.001956947,0,7
6238,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6239,1,0,0.003921569,0,0.5,1,0.5,0.51,0.003913894,0.03,0.001956947,0,7
6240,1,0,0.003921569,0,0.5,1,1,1,0.003913894,0,0.001956947,0,7
6241,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6242,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6243,1,0,0.003921569,0,0.5,1,0.24,0.24,0.003913894,0.29,0.001956947,0,7
6244,0.62745098,0,0.341176471,0,1,1,0.25,0.25,0.003913894,0,0.003913894,0,7
6245,1,0,0.007843137,0,0.04,1,0.21,0.85,0.1037182,0,0.003913894,0,7
6246,0.921568627,0,0.003921569,0,1,1,0.49,0.49,0.001956947,0,0.001956947,0,7
6247,1,0,0.003921569,0,0.5,1,0.25,0.25,0.003913894,0,0.001956947,0,7
6248,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6249,1,0,0.003921569,0,1,1,1,1,0.001956947,0,0.001956947,0,7
6250,1,0,0.003921569,0,0.5,1,0.52,0.53,0.003913894,0.01,0.001956947,0,7
6251,0.77254902,0,0.003921569,0,1,1,0.39,0.39,0.001956947,0,0.001956947,0,7
6252,0.701960784,0,0.003921569,0,1,1,0.06,0.07,0.001956947,0,0.001956947,0,7
6253,0.639215686,0,0.003921569,0,1,1,0.4,0.39,0.001956947,0,0.001956947,0,7
6254,0.529411765,0,0.003921569,0,1,1,0.11,0.11,0.001956947,0,0.001956947,0,7
6255,1,0,0.011764706,0,0.01,1,0.68,0.93,0.338551859,0,0.001956947,0,7
6256,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6257,1,0,0.003921569,0,1,1,1,1,0.001956947,0,0.001956947,0,7
6258,1,0,0.003921569,0,0.5,1,0.65,0.65,0.003913894,0,0.001956947,0,7
6259,1,0,0.003921569,0,0.01,1,0.38,0.85,0.189823875,0,0.001956947,0,7
6260,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6261,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6262,1,0,0.003921569,0,1,1,0.22,0.22,0.001956947,0,0.001956947,0,7
6263,0.419607843,0,0.003921569,0,1,1,0.55,0.53,0.001956947,0.06,0.001956947,0,7
6264,1,0,0.003921569,0,1,1,0.68,0.68,0.001956947,0,0.001956947,0,7
6265,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6266,1,0,0.003921569,0,1,1,1,0.99,0.001956947,0,0.001956947,0,7
6267,1,0,0.007843137,0,0.01,1,0.9,0.33,0.450097847,0.57,0.003913894,0,7
6268,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6269,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6270,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6271,1,0,0.003921569,0,0.5,1,0.73,0.73,0.003913894,0,0.001956947,0,7
6272,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6273,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6274,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6275,0.77254902,0,0.003921569,0,1,1,0.5,0.5,0.001956947,0,0.001956947,0,7
6276,0.988235294,0,0.003921569,0,0.5,1,0.1,0.1,0.003913894,0,0.001956947,0,7
6277,1,0,0.003921569,0,1,1,0.66,0.66,0.001956947,0,0.001956947,0,7
6278,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6279,1,0,0.003921569,0,0.5,1,0.23,0.24,0.003913894,0,0.001956947,0,7
6280,0.403921569,0,0.003921569,0,1,1,0.53,0.51,0.001956947,0.06,0.001956947,0,7
6281,1,0,0.003921569,0,0,1,1,1,0.704500978,0,0.001956947,0,7
6282,1,0,0.003921569,0,1,1,1,1,0.001956947,0,0.001956947,0,7
6283,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6284,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6285,0.937254902,0,0.003921569,0,1,1,0.3,0.3,0.001956947,0,0.001956947,0,7
6286,1,0,0.007843137,0,0.01,1,1,1,0.749510763,0,0.003913894,0,7
6287,0.470588235,0,0.003921569,0,1,1,0.6,0.58,0.001956947,0.05,0.001956947,0,7
6288,1,0,0.007843137,0,0.01,1,0.59,0.18,0.295499022,0.42,0.003913894,0,7
6289,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6290,0.721568627,0,0.007843137,0,0.14,1,0.08,0.34,0.02739726,0.01,0.003913894,0,7
6291,1,0,0.003921569,0,1,1,0.44,0.44,0.001956947,0,0.001956947,0,7
6292,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6293,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6294,1,0,0.007843137,0,0.01,1,1,1,0.594911937,0,0.003913894,0,7
6295,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6296,0.670588235,0,0.003921569,0,1,1,0.43,0.42,0.001956947,0,0.001956947,0,7
6297,1,0,0.007843137,0,0.01,1,0.57,0.92,0.283757339,0,0.003913894,0,7
6298,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6299,1,0,0.007843137,0,0.02,1,0.33,0.07,0.162426614,0.25,0.003913894,0,7
6300,1,0,0.003921569,0,1,1,0.82,0.82,0.001956947,0,0.001956947,0,7
6301,1,0,0.007843137,0,0,1,1,1,0.823874755,0,0.003913894,0,7
6302,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6303,1,0,0.003921569,0,1,1,1,1,0.001956947,0,0.001956947,0,7
6304,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6305,0.91372549,0,0.003921569,0,1,1,0.58,0.58,0.001956947,0,0.001956947,0,7
6306,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
6307,1,0,0.007843137,0,1,1,0.92,0.92,0.003913894,0,0.003913894,0,7
6308,1,0,0.003921569,0,0,1,1,1,0.700587084,0,0.001956947,0,7
6309,1,0,0.007843137,0,1,1,1,1,0.003913894,0,0.003913894,0,7
